monthly_income,monthly_expenses,monthly_emi,cash_flow_surplus,debt_to_income,average_balance,income_stability,expense_volatility,transaction_regularity,savings_rate,failed_payment_count,recurring_obligation_amount,existing_debt_amount,credit_history_available,credit_history_length,default_probability_ground_truth,default_risk
27966.71,18654.48,1500.0,7812.23,0.0536,9779.93,0.707,0.148,0.888,0.333,0,5174.61,18000.0,0,0,0.4128,1
69228.86,38386.95,10000.0,20841.91,0.1444,22617.07,0.846,0.224,0.801,0.4455,0,8898.73,180000.0,0,0,0.2471,0
36716.29,26895.3,3000.0,6820.99,0.0817,14109.24,0.851,0.191,0.857,0.2675,0,4886.16,36000.0,0,0,0.4179,1
68567.36,30384.11,0.0,38183.24,0.0,33255.46,0.939,0.101,0.963,0.5569,0,7854.27,0.0,0,0,0.0011,0
47099.05,27388.1,1500.0,18210.95,0.0318,13597.88,0.819,0.125,0.771,0.4185,1,4181.16,18000.0,0,0,0.3488,0
42007.34,28224.27,1500.0,12283.07,0.0357,8070.7,0.718,0.234,0.816,0.3281,0,4387.08,18000.0,0,0,0.5186,0
73495.83,40886.07,5000.0,27609.76,0.068,25861.05,0.92,0.108,0.907,0.4437,0,5026.62,75000.0,0,0,0.014,0
46947.05,33815.81,1500.0,11631.24,0.032,6525.92,0.871,0.14,0.838,0.2797,0,3034.93,18000.0,0,0,0.2673,0
76760.62,42007.71,2500.0,32252.91,0.0326,47292.9,0.905,0.062,0.94,0.4527,0,5398.23,37500.0,0,0,0.0009,0
80087.28,42346.48,0.0,37740.8,0.0,20632.05,0.96,0.115,0.944,0.4712,0,5056.95,0.0,0,0,0.0032,0
39323.19,17331.44,0.0,21991.75,0.0,35349.71,0.938,0.08,0.931,0.5593,0,9888.56,0.0,0,0,0.0042,0
32530.59,27487.77,10000.0,-4957.17,0.3074,4297.93,0.626,0.335,0.575,0.155,2,5992.52,240000.0,1,14,0.9999,1
58699.73,24698.2,5000.0,29001.53,0.0852,28725.93,0.903,0.116,0.907,0.5792,0,7424.96,75000.0,0,0,0.0132,0
78448.14,33176.23,5000.0,40271.91,0.0637,9869.99,0.934,0.085,0.951,0.5771,0,9166.37,75000.0,0,0,0.0089,0
63987.68,33853.14,6000.0,24134.53,0.0938,30497.91,0.845,0.189,0.868,0.4709,0,9575.05,108000.0,0,0,0.0451,0
45363.82,36718.63,6000.0,2645.19,0.1323,3105.13,0.563,0.394,0.738,0.1906,3,4913.42,144000.0,0,0,0.9995,1
33776.05,21984.02,1500.0,10292.02,0.0444,17412.28,0.751,0.176,0.755,0.3491,0,5659.77,18000.0,0,0,0.3734,1
99740.98,57251.3,10000.0,32489.68,0.1003,4000.0,0.807,0.264,0.908,0.426,0,9041.73,180000.0,0,0,0.1963,0
31779.74,18357.45,1500.0,11922.28,0.0472,16646.44,0.896,0.134,0.854,0.4224,0,3213.07,18000.0,0,0,0.1386,1
63860.63,36682.9,0.0,27177.73,0.0,48968.89,0.907,0.144,0.918,0.4256,0,8960.02,0.0,0,0,0.0017,0
74634.24,39477.19,10000.0,25157.05,0.134,19205.58,0.695,0.258,0.941,0.4711,0,10860.26,180000.0,0,0,0.2044,0
57411.71,42897.93,4500.0,10013.78,0.0784,9701.64,0.872,0.233,0.83,0.2528,0,5685.2,54000.0,0,0,0.5017,1
60646.89,31549.52,2500.0,26597.38,0.0412,34946.25,0.976,0.074,0.955,0.4798,0,6342.79,37500.0,0,0,0.0032,0
42944.57,21311.45,2500.0,19133.12,0.0582,41546.94,0.932,0.07,0.976,0.5037,0,8669.6,37500.0,0,0,0.0047,0
37643.47,19154.36,2500.0,15989.12,0.0664,13398.89,0.94,0.063,0.93,0.4912,0,5630.68,37500.0,1,7,0.0593,0
105216.57,66032.46,10000.0,29184.11,0.095,23446.56,0.724,0.294,0.923,0.3724,1,7549.75,180000.0,0,0,0.2517,1
43505.64,24205.54,0.0,19300.11,0.0,10225.57,0.755,0.13,0.789,0.4436,0,4689.38,0.0,0,0,0.1492,0
22661.21,12980.09,1500.0,8181.12,0.0662,6115.49,0.84,0.208,0.874,0.4272,0,5861.76,18000.0,0,0,0.5091,0
102979.22,70965.65,6000.0,26013.57,0.0583,39558.17,0.77,0.221,0.94,0.3109,0,10510.08,108000.0,1,19,0.0156,0
59792.91,24197.7,0.0,35595.21,0.0,23433.76,0.943,0.141,0.965,0.5953,0,5465.15,0.0,0,0,0.0036,0
69205.03,40517.69,0.0,28687.33,0.0,27190.73,0.971,0.088,0.954,0.4145,0,5612.92,0.0,1,5,0.0035,0
82974.4,43155.49,6000.0,33818.91,0.0723,24821.05,0.788,0.2,0.904,0.4799,0,12335.42,108000.0,0,0,0.025,0
15000.0,11098.14,10000.0,-6098.14,0.6667,2037.41,0.508,0.408,0.562,0.2601,1,7083.26,240000.0,0,0,1.0,1
41963.99,24168.79,1500.0,16295.2,0.0357,9613.59,0.801,0.203,0.858,0.4241,0,3134.25,18000.0,0,0,0.2516,0
32198.05,19571.12,1500.0,11126.93,0.0466,10198.15,0.804,0.2,0.815,0.3922,0,4008.5,18000.0,0,0,0.4102,1
34623.42,19595.4,1500.0,13528.03,0.0433,12146.0,0.889,0.208,0.765,0.434,0,5196.9,18000.0,0,0,0.3254,0
56541.59,25121.44,2500.0,28920.15,0.0442,42154.81,0.944,0.104,0.937,0.5557,0,9511.23,37500.0,1,9,0.0023,0
29285.95,23399.8,14000.0,-8113.85,0.478,2304.08,0.601,0.437,0.535,0.201,1,6927.1,336000.0,0,0,1.0,1
49667.52,26903.15,0.0,22764.37,0.0,17123.95,0.944,0.06,0.961,0.4583,0,8242.67,0.0,0,0,0.011,0
40163.27,25533.6,0.0,14629.67,0.0,15579.95,0.888,0.213,0.785,0.3643,0,5429.02,0.0,0,0,0.1721,0
76578.34,49262.49,6000.0,21315.86,0.0784,37181.69,0.692,0.245,0.946,0.3567,0,10148.73,108000.0,1,14,0.0491,0
94361.03,63340.5,3000.0,28020.53,0.0318,32209.65,0.72,0.281,0.83,0.3287,0,13093.07,54000.0,1,6,0.05,0
34115.65,29545.86,10000.0,-5430.21,0.2931,5951.31,0.539,0.321,0.626,0.1339,2,7222.32,240000.0,1,23,0.9998,1
105405.55,61334.39,15000.0,29071.16,0.1423,16531.45,0.71,0.152,0.845,0.4181,0,9383.45,270000.0,0,0,0.1546,0
29730.58,23559.34,10000.0,-3828.77,0.3364,3600.0,0.69,0.5,0.559,0.2076,3,5512.12,240000.0,0,0,1.0,1
30826.67,17093.82,1500.0,12232.85,0.0487,2000.0,0.759,0.184,0.801,0.4455,0,4221.52,18000.0,0,0,0.5663,1
26757.74,17437.52,0.0,9320.23,0.0,12649.53,0.834,0.213,0.769,0.3483,0,3212.62,0.0,0,0,0.3514,0
65016.85,32735.48,5000.0,27281.37,0.0769,12847.15,0.944,0.108,0.92,0.4965,0,8885.93,75000.0,0,0,0.0346,0
115929.52,77044.16,3000.0,35885.36,0.0259,22964.19,0.79,0.194,0.845,0.3354,0,12530.11,54000.0,0,0,0.0194,0
31430.72,17943.69,0.0,13487.03,0.0,14150.07,0.776,0.171,0.758,0.4291,1,5148.19,0.0,0,0,0.4908,0
33684.82,22745.64,0.0,10939.18,0.0,4398.04,0.738,0.229,0.794,0.3248,0,5613.82,0.0,0,0,0.5325,1
117222.0,59072.46,10000.0,48149.54,0.0853,16115.3,0.747,0.272,0.943,0.4961,1,14183.39,180000.0,0,0,0.0623,0
90779.1,52361.34,0.0,38417.75,0.0,26467.36,0.973,0.132,0.978,0.4232,0,6399.69,0.0,0,0,0.0018,0
44615.55,31715.59,3000.0,9899.96,0.0672,5951.97,0.825,0.101,0.782,0.2891,0,4089.97,36000.0,0,0,0.429,0
60144.6,26213.18,2500.0,31431.42,0.0416,26272.58,0.937,0.1,0.923,0.5642,0,6073.68,37500.0,0,0,0.0062,0
103835.44,59767.02,6000.0,38068.42,0.0578,25798.61,0.668,0.241,0.843,0.4244,0,10900.78,108000.0,0,0,0.0354,0
45390.92,26680.94,1500.0,17209.98,0.033,17918.11,0.844,0.179,0.817,0.4122,0,4831.18,18000.0,0,0,0.1305,0
26549.8,21031.08,18000.0,-12481.28,0.678,3330.17,0.519,0.497,0.737,0.2079,1,7733.65,432000.0,0,0,1.0,1
47870.35,30007.46,10000.0,7862.89,0.2089,8604.2,0.657,0.239,0.828,0.3732,0,9131.72,180000.0,0,0,0.9096,1
37736.08,27958.27,0.0,9777.81,0.0,9930.55,0.889,0.21,0.858,0.2591,0,5480.18,0.0,0,0,0.2493,0
53430.75,35657.76,3000.0,14772.99,0.0561,12186.11,0.714,0.204,0.841,0.3326,0,4020.82,36000.0,0,0,0.3626,0
61854.52,34944.38,0.0,26910.14,0.0,39916.47,0.908,0.056,0.885,0.4351,0,6686.19,0.0,0,0,0.0023,0
94075.11,49756.61,3000.0,41318.5,0.0319,11231.38,0.839,0.271,0.827,0.4711,0,9200.6,54000.0,1,13,0.0444,0
32878.76,19812.25,1500.0,11566.52,0.0456,17934.98,0.8,0.151,0.791,0.3974,0,3057.52,18000.0,0,0,0.2379,1
114730.66,76039.56,6000.0,32691.1,0.0523,30337.96,0.691,0.261,0.905,0.3372,0,14130.67,108000.0,0,0,0.0307,0
36213.2,32148.27,14000.0,-9935.07,0.3866,4211.66,0.538,0.361,0.518,0.1123,1,6966.41,336000.0,0,0,0.9999,1
45954.39,25712.25,1500.0,18742.14,0.0326,13018.92,0.732,0.204,0.768,0.4405,0,3858.54,18000.0,0,0,0.2869,0
34996.74,22633.04,1500.0,10863.7,0.0429,11804.68,0.764,0.12,0.814,0.3533,0,5347.19,18000.0,0,0,0.2931,0
42305.47,19353.32,0.0,22952.15,0.0,33939.75,0.92,0.072,0.932,0.5425,0,9724.74,0.0,0,0,0.0043,0
65700.33,29630.9,0.0,36069.43,0.0,42991.77,0.903,0.081,0.954,0.549,0,6096.48,0.0,0,0,0.0007,0
131301.0,75838.2,3000.0,52462.8,0.0228,21657.74,0.73,0.237,0.942,0.4224,0,10566.55,54000.0,0,0,0.0045,0
65281.47,31995.53,0.0,33285.95,0.0,42972.49,0.924,0.088,0.964,0.5099,0,7193.28,0.0,0,0,0.0008,0
122998.8,67180.51,10000.0,45818.29,0.0813,7913.6,0.756,0.271,0.917,0.4538,0,12440.72,180000.0,1,10,0.0501,0
37967.42,23558.27,1500.0,12909.15,0.0395,11834.96,0.738,0.229,0.794,0.3795,0,4442.14,18000.0,0,0,0.4484,0
51480.66,22339.57,2500.0,26641.09,0.0486,21241.85,0.962,0.096,0.951,0.5661,0,5691.38,37500.0,1,10,0.0115,0
36128.82,20870.74,3000.0,12258.08,0.083,11215.63,0.794,0.217,0.877,0.4223,0,5059.1,36000.0,0,0,0.4124,1
46253.23,25525.72,0.0,20727.51,0.0,6364.32,0.87,0.203,0.795,0.4481,0,5377.37,0.0,0,0,0.1801,1
31905.92,20686.88,3000.0,8219.03,0.094,10801.22,0.744,0.14,0.791,0.3516,1,3592.21,36000.0,0,0,0.7939,1
58289.96,30707.79,2500.0,25082.17,0.0429,33332.31,0.979,0.068,0.957,0.4732,0,5878.13,37500.0,0,0,0.004,0
140034.77,97888.77,6000.0,36146.0,0.0428,8502.58,0.773,0.205,0.859,0.301,0,14440.98,108000.0,0,0,0.065,0
74896.07,41235.6,6000.0,27660.47,0.0801,25014.36,0.653,0.19,0.877,0.4494,0,14331.77,108000.0,1,11,0.074,0
25687.59,18653.52,14000.0,-6965.93,0.545,3899.18,0.612,0.447,0.685,0.2738,2,7945.53,336000.0,1,9,1.0,1
105250.68,72772.58,10000.0,22478.11,0.095,19201.11,0.769,0.219,0.855,0.3086,0,11727.35,180000.0,1,17,0.1744,0
49742.8,32091.11,1500.0,16151.69,0.0302,11878.95,0.854,0.199,0.82,0.3549,0,3487.7,18000.0,0,0,0.2138,1
29095.59,24613.12,14000.0,-9517.53,0.4812,3666.22,0.672,0.498,0.574,0.1541,3,4461.6,336000.0,0,0,1.0,1
115206.73,69210.98,10000.0,35995.75,0.0868,10957.16,0.845,0.158,0.886,0.3992,1,10332.44,180000.0,0,0,0.1217,1
48123.73,27421.23,2500.0,18202.5,0.0519,25497.98,0.975,0.131,0.949,0.4302,0,7139.12,37500.0,0,0,0.0228,0
26507.72,21295.44,6000.0,-787.72,0.2263,1746.88,0.542,0.4,0.522,0.1966,1,5488.98,144000.0,1,22,0.9996,1
32404.78,19029.03,0.0,13375.74,0.0,39641.79,0.954,0.139,0.96,0.4128,0,6479.63,0.0,0,0,0.0082,0
42791.97,29779.85,0.0,13012.13,0.0,15413.4,0.844,0.202,0.891,0.3041,0,3069.33,0.0,0,0,0.1331,0
64866.86,37847.85,0.0,27019.01,0.0,18502.93,0.968,0.05,0.897,0.4165,0,6640.74,0.0,1,2,0.0081,0
72552.38,30798.76,0.0,41753.62,0.0,29221.79,0.902,0.093,0.908,0.5755,0,8024.7,0.0,0,0,0.0015,0
60236.02,36135.65,5000.0,19100.37,0.083,21270.17,0.971,0.132,0.89,0.4001,0,5015.61,75000.0,0,0,0.0516,1
54019.42,39158.73,3000.0,11860.69,0.0555,10769.71,0.888,0.108,0.752,0.2751,0,3868.06,36000.0,0,0,0.2809,0
28351.82,18493.53,1500.0,8358.29,0.0529,8456.12,0.802,0.201,0.816,0.3477,0,3498.6,18000.0,0,0,0.5221,1
44881.46,30671.14,0.0,14210.32,0.0,15241.04,0.818,0.186,0.832,0.3166,0,4475.37,0.0,0,0,0.1552,0
53113.02,29208.18,0.0,23904.83,0.0,33270.72,0.905,0.148,0.976,0.4501,0,7216.27,0.0,0,0,0.0057,0
40763.43,21224.1,0.0,19539.34,0.0,43010.16,0.973,0.137,0.936,0.4793,0,6466.95,0.0,0,0,0.0038,0
36614.25,21757.0,10000.0,4857.25,0.2731,20606.73,0.675,0.279,0.935,0.4058,1,9577.39,180000.0,0,0,0.9569,1
47005.27,24511.05,0.0,22494.21,0.0,24842.33,0.969,0.053,0.944,0.4785,0,8797.43,0.0,1,9,0.0062,0
32401.19,22772.07,6000.0,3629.12,0.1852,500.0,0.548,0.275,0.565,0.2972,1,4114.08,144000.0,1,6,0.9977,1
92518.73,58698.21,3000.0,30820.51,0.0324,31140.72,0.847,0.282,0.934,0.3656,0,9103.08,54000.0,1,9,0.0172,0
56235.12,28771.4,2500.0,24963.72,0.0445,24981.48,0.95,0.073,0.88,0.4884,0,9926.04,37500.0,1,6,0.0125,0
38902.56,30944.11,10000.0,-2041.55,0.2571,500.0,0.655,0.382,0.579,0.2046,1,4150.99,240000.0,1,12,0.9995,1
48518.31,33983.73,1500.0,13034.58,0.0309,16464.54,0.879,0.24,0.887,0.2996,0,3911.16,18000.0,0,0,0.1832,0
23394.53,18444.97,6000.0,-1050.44,0.2565,2019.48,0.696,0.397,0.639,0.2116,2,5988.09,144000.0,0,0,0.9997,1
52543.12,28975.38,0.0,23567.74,0.0,46370.82,0.918,0.066,0.917,0.4485,0,9139.56,0.0,0,0,0.0017,0
47838.09,20743.94,5000.0,22094.14,0.1045,38055.8,0.949,0.148,0.914,0.5664,0,6113.02,75000.0,0,0,0.0156,0
48066.1,21753.57,0.0,26312.53,0.0,24958.71,0.956,0.099,0.889,0.5474,0,5512.67,0.0,0,0,0.008,0
41673.44,28909.13,0.0,12764.31,0.0,10821.69,0.864,0.174,0.894,0.3063,0,5045.5,0.0,0,0,0.1446,0
38105.11,30181.7,6000.0,1923.41,0.1575,1022.37,0.503,0.28,0.662,0.2079,2,6213.72,144000.0,0,0,0.9988,1
59414.38,31191.63,2500.0,25722.75,0.0421,37147.32,0.963,0.102,0.966,0.475,0,9443.47,37500.0,0,0,0.0036,0
26468.78,15784.87,4500.0,6183.91,0.17,10234.56,0.867,0.183,0.855,0.4036,0,4175.0,54000.0,0,0,0.686,0
29803.98,22916.65,10000.0,-3112.67,0.3355,1487.81,0.592,0.38,0.535,0.2311,2,4969.68,240000.0,0,0,0.9999,1
34680.67,23420.85,3000.0,8259.82,0.0865,18007.81,0.836,0.171,0.816,0.3247,0,4920.15,36000.0,0,0,0.3596,0
58964.92,31020.27,0.0,27944.64,0.0,28167.55,0.901,0.139,0.903,0.4739,0,8587.17,0.0,0,0,0.0079,0
39011.81,22799.28,1500.0,14712.53,0.0384,5677.2,0.764,0.124,0.785,0.4156,0,3501.59,18000.0,0,0,0.3412,1
39800.46,24526.75,0.0,15273.72,0.0,12244.65,0.814,0.236,0.883,0.3838,0,3945.17,0.0,0,0,0.1838,0
66058.97,36003.4,5000.0,25055.56,0.0757,23818.89,0.921,0.052,0.935,0.455,0,8952.04,75000.0,0,0,0.0133,0
21421.16,15468.27,1500.0,4452.89,0.07,12616.13,0.86,0.187,0.881,0.2779,0,5494.25,18000.0,0,0,0.4267,1
26329.93,16985.58,1500.0,7844.35,0.057,12940.54,0.753,0.245,0.777,0.3549,0,5952.49,18000.0,0,0,0.6203,1
29596.5,16517.73,1500.0,11578.76,0.0507,15384.47,0.887,0.102,0.85,0.4419,0,5620.15,18000.0,0,0,0.1385,0
47228.02,32295.28,4500.0,10432.75,0.0953,16650.29,0.865,0.106,0.83,0.3162,0,3930.44,54000.0,0,0,0.235,0
44638.76,26598.11,0.0,18040.65,0.0,10191.64,0.974,0.098,0.942,0.4041,0,6802.32,0.0,0,0,0.0352,0
71957.62,40712.61,0.0,31245.01,0.0,28045.76,0.909,0.093,0.89,0.4342,0,5718.46,0.0,0,0,0.0045,0
47122.0,30478.88,4500.0,12143.12,0.0955,7279.07,0.875,0.154,0.758,0.3532,0,5733.7,54000.0,0,0,0.4983,1
106975.35,72915.15,3000.0,31060.21,0.028,17428.07,0.832,0.196,0.946,0.3184,0,14580.92,54000.0,0,0,0.0245,0
39691.03,21619.66,10000.0,8071.37,0.2519,46044.92,0.688,0.233,0.838,0.4553,1,6257.68,180000.0,0,0,0.7079,1
26428.01,17132.48,3000.0,6295.53,0.1135,10139.7,0.842,0.187,0.765,0.3517,0,3499.24,36000.0,0,0,0.6868,1
72389.43,41268.78,15000.0,16120.65,0.2072,12840.86,0.675,0.235,0.821,0.4299,0,14145.7,270000.0,0,0,0.7639,1
62580.53,31135.05,2500.0,28945.49,0.0399,37880.49,0.955,0.061,0.962,0.5025,0,5361.74,37500.0,0,0,0.002,0
65937.54,37981.76,5000.0,22955.79,0.0758,22158.36,0.977,0.137,0.88,0.424,0,9092.71,75000.0,0,0,0.0343,0
37642.92,21866.58,2500.0,13276.34,0.0664,42790.4,0.937,0.15,0.929,0.4191,0,7565.35,37500.0,1,9,0.0166,0
59682.3,40131.38,15000.0,4550.92,0.2513,31857.04,0.689,0.17,0.946,0.3276,1,14039.13,270000.0,1,14,0.7826,1
52422.47,28785.21,2500.0,21137.26,0.0477,30645.38,0.952,0.1,0.929,0.4509,0,6393.57,37500.0,0,0,0.0113,0
42898.16,28829.09,0.0,14069.06,0.0,5762.26,0.859,0.218,0.79,0.328,0,5813.96,0.0,0,0,0.3317,1
72334.13,42218.02,6000.0,24116.11,0.0829,26918.98,0.687,0.217,0.89,0.4163,0,13028.5,108000.0,1,9,0.0901,0
74184.06,50562.23,6000.0,17621.83,0.0809,42485.84,0.707,0.225,0.868,0.3184,0,12243.67,108000.0,1,20,0.0588,1
41140.77,32042.56,14000.0,-4901.79,0.3403,1519.43,0.595,0.498,0.682,0.2211,4,7339.88,336000.0,1,30,1.0,1
51423.34,20777.46,2500.0,28145.88,0.0486,16503.95,0.94,0.103,0.977,0.596,0,5808.56,37500.0,0,0,0.0139,0
79553.91,40159.41,2500.0,36894.5,0.0314,24532.16,0.968,0.131,0.893,0.4952,0,7177.18,37500.0,0,0,0.0049,0
20273.42,12170.19,1500.0,6603.23,0.074,11218.26,0.854,0.137,0.758,0.3997,0,3029.88,18000.0,0,0,0.4903,1
17233.43,12912.93,6000.0,-1679.5,0.3482,4586.7,0.547,0.284,0.653,0.2507,1,6114.52,144000.0,1,14,0.9994,1
31085.72,22047.86,1500.0,7537.86,0.0483,16542.48,0.791,0.177,0.871,0.2907,0,3364.76,18000.0,0,0,0.2952,0
52496.16,27790.91,0.0,24705.25,0.0,10937.63,0.95,0.104,0.954,0.4706,0,7670.95,0.0,0,0,0.0194,0
15000.0,12792.74,10000.0,-7792.74,0.6667,739.19,0.514,0.473,0.508,0.1472,3,7035.18,240000.0,1,7,1.0,1
34412.44,14386.59,2500.0,17525.85,0.0726,22164.15,0.938,0.06,0.941,0.5819,0,8836.39,37500.0,1,5,0.0278,0
27889.18,20410.88,10000.0,-2521.7,0.3586,4107.29,0.58,0.394,0.646,0.2681,3,6039.56,240000.0,0,0,1.0,1
30399.26,21562.68,14000.0,-5163.42,0.4605,2634.88,0.67,0.359,0.732,0.2907,2,6520.03,336000.0,1,14,0.9999,1
64231.71,30957.61,5000.0,28274.1,0.0778,28287.44,0.938,0.105,0.933,0.518,0,5375.11,75000.0,1,9,0.0099,0
42671.06,26960.81,0.0,15710.26,0.0,17136.42,0.872,0.205,0.843,0.3682,0,3273.2,0.0,0,0,0.1114,0
53535.65,28494.93,5000.0,20040.72,0.0934,24072.97,0.932,0.071,0.945,0.4677,0,8741.59,75000.0,1,6,0.0253,0
75349.43,43545.18,6000.0,25804.25,0.0796,17673.96,0.836,0.281,0.82,0.4221,0,9218.76,108000.0,0,0,0.1772,0
76893.16,38834.16,0.0,38059.01,0.0,34509.97,0.942,0.106,0.954,0.495,0,6841.55,0.0,0,0,0.0011,0
47741.47,40587.99,6000.0,1153.47,0.1257,2481.14,0.614,0.474,0.619,0.1498,4,4857.83,144000.0,0,0,0.9999,1
36432.91,31528.67,14000.0,-9095.76,0.3843,3273.16,0.614,0.346,0.734,0.1346,2,6155.28,336000.0,0,0,0.9999,1
52593.61,30315.46,0.0,22278.15,0.0,29590.82,0.947,0.064,0.88,0.4236,0,8522.93,0.0,0,0,0.0071,0
25605.94,18853.69,6000.0,752.25,0.2343,2074.75,0.654,0.469,0.654,0.2637,1,5141.11,144000.0,0,0,0.9992,1
40304.98,31755.88,6000.0,2549.1,0.1489,1641.3,0.591,0.268,0.7,0.2121,1,6901.65,144000.0,0,0,0.9924,1
34144.29,29428.78,18000.0,-13284.49,0.5272,2742.02,0.596,0.432,0.593,0.1381,1,5772.3,432000.0,0,0,1.0,1
33880.73,27961.52,10000.0,-4080.79,0.2952,1723.23,0.632,0.279,0.639,0.1747,1,7760.7,240000.0,1,35,0.9992,1
30914.29,17071.83,0.0,13842.46,0.0,9500.66,0.836,0.135,0.837,0.4478,0,5081.27,0.0,0,0,0.1601,0
50743.85,22094.29,2500.0,26149.56,0.0493,8379.68,0.929,0.135,0.956,0.5646,0,6821.01,37500.0,0,0,0.0421,0
46455.8,25041.3,3000.0,18414.5,0.0646,24390.98,0.805,0.184,0.879,0.461,0,11216.5,54000.0,1,21,0.0891,0
61366.11,31986.39,2500.0,26879.72,0.0407,27215.71,0.952,0.065,0.945,0.4788,0,8752.62,37500.0,0,0,0.0059,0
82171.04,52672.2,3000.0,26498.84,0.0365,20557.82,0.809,0.245,0.888,0.359,0,10342.06,54000.0,0,0,0.0616,0
53118.29,23396.2,0.0,29722.09,0.0,47710.21,0.9,0.08,0.955,0.5595,0,6012.34,0.0,1,6,0.0008,0
42343.6,30360.73,6000.0,5982.87,0.1417,4442.25,0.502,0.429,0.586,0.283,3,5355.74,144000.0,1,9,0.9998,1
30015.17,18601.62,3000.0,8413.55,0.0999,5057.93,0.719,0.153,0.892,0.3803,0,5827.03,36000.0,0,0,0.5901,1
29433.45,22795.63,14000.0,-7362.17,0.4756,2241.15,0.619,0.411,0.689,0.2255,1,7332.84,336000.0,1,23,0.9999,1
22455.77,17649.09,10000.0,-5193.32,0.4453,3961.33,0.511,0.489,0.532,0.2141,2,6024.92,240000.0,0,0,1.0,1
32812.77,24471.39,6000.0,2341.38,0.1829,4768.27,0.573,0.314,0.627,0.2542,4,6299.81,144000.0,1,25,0.9999,1
60591.45,34762.87,0.0,25828.58,0.0,41630.01,0.91,0.136,0.939,0.4263,0,9689.14,0.0,0,0,0.0029,0
83663.9,46744.55,0.0,36919.35,0.0,15651.83,0.945,0.121,0.893,0.4413,0,8030.55,0.0,1,4,0.007,0
31060.43,23106.02,0.0,7954.41,0.0,12054.46,0.851,0.179,0.813,0.2561,0,4866.5,0.0,0,0,0.2804,0
69120.66,31852.32,0.0,37268.34,0.0,27464.37,0.944,0.06,0.973,0.5392,0,5403.9,0.0,0,0,0.0013,0
91037.92,37425.39,0.0,53612.52,0.0,31358.56,0.966,0.058,0.966,0.5889,0,9172.27,0.0,0,0,0.0002,0
55884.09,25845.34,2500.0,27538.75,0.0447,26887.79,0.947,0.129,0.946,0.5375,0,7058.91,37500.0,0,0,0.009,0
55114.52,22108.87,2500.0,30505.65,0.0454,35817.23,0.916,0.139,0.966,0.5989,0,5531.94,37500.0,0,0,0.0039,0
76266.74,39581.16,0.0,36685.59,0.0,20124.97,0.902,0.125,0.901,0.481,0,7101.45,0.0,0,0,0.0058,0
28604.7,21218.33,14000.0,-6613.63,0.4894,4441.4,0.587,0.298,0.726,0.2582,1,4103.23,336000.0,0,0,0.9999,1
42949.9,19928.85,0.0,23021.05,0.0,40866.34,0.954,0.056,0.973,0.536,0,9998.37,0.0,0,0,0.0017,0
125426.12,76687.19,15000.0,33738.94,0.1196,18836.6,0.713,0.229,0.873,0.3886,0,14023.1,270000.0,0,0,0.1028,0
52720.29,31048.24,1500.0,20172.06,0.0285,15594.2,0.889,0.137,0.864,0.4111,0,4344.39,18000.0,0,0,0.063,1
29003.83,23605.26,14000.0,-8601.43,0.4827,5527.84,0.618,0.47,0.589,0.1861,1,4855.36,336000.0,0,0,1.0,1
41079.73,28020.75,1500.0,11558.98,0.0365,15194.27,0.87,0.172,0.898,0.3179,0,5780.12,18000.0,0,0,0.1569,1
95587.7,57984.08,3000.0,34603.62,0.0314,12162.36,0.768,0.197,0.808,0.3934,1,11773.41,54000.0,1,17,0.1705,0
92558.16,54799.1,0.0,37759.06,0.0,31470.77,0.97,0.142,0.947,0.4079,0,6989.39,0.0,1,8,0.0017,0
37723.49,24220.95,1500.0,12002.54,0.0398,15622.87,0.73,0.17,0.891,0.3579,0,3818.75,18000.0,0,0,0.2234,1
50736.2,36010.24,4500.0,10225.96,0.0887,9649.05,0.822,0.138,0.907,0.2902,0,4723.29,54000.0,0,0,0.3199,1
90119.95,51699.55,10000.0,28420.4,0.111,28273.13,0.658,0.208,0.861,0.4263,0,6207.77,180000.0,0,0,0.087,0
112227.48,77148.42,3000.0,32079.05,0.0267,11530.35,0.794,0.263,0.813,0.3126,1,13317.95,54000.0,0,0,0.2634,1
36893.32,24049.2,1500.0,11344.12,0.0407,10490.31,0.754,0.237,0.813,0.3481,0,3900.68,18000.0,0,0,0.4878,1
38459.16,16393.78,5000.0,17065.38,0.13,23631.18,0.98,0.083,0.918,0.5737,0,8592.21,75000.0,0,0,0.0509,0
15000.0,12440.02,18000.0,-15440.02,1.2,6153.07,0.659,0.26,0.583,0.1707,2,5258.07,432000.0,1,30,1.0,1
93353.94,53439.13,10000.0,29914.81,0.1071,28759.79,0.671,0.268,0.88,0.4276,0,11902.0,180000.0,1,7,0.0905,0
52859.82,38340.34,4500.0,10019.48,0.0851,4905.12,0.806,0.213,0.825,0.2747,0,3614.4,54000.0,0,0,0.6297,0
73639.66,35334.4,0.0,38305.27,0.0,35144.76,0.968,0.128,0.909,0.5202,0,8394.39,0.0,0,0,0.0013,0
43034.89,29592.29,4500.0,8942.6,0.1046,10803.72,0.853,0.241,0.787,0.3124,0,3060.65,54000.0,0,0,0.6484,0
35000.0,23536.83,15000.0,-3536.83,0.4286,21608.79,0.654,0.241,0.855,0.3275,0,13488.37,270000.0,0,0,0.9884,1
37205.99,31045.46,6000.0,160.53,0.1613,1462.58,0.565,0.459,0.69,0.1656,1,6135.83,144000.0,0,0,0.9986,1
